,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2368,5498-IBWPI,0,0,1,1,0.9154929577464789,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0.3099502487562189,0.373072928686822,0
2370,0013-SMEOE,0,1,1,0,0.9859154929577465,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.9099502487562189,0.9099296099699977,0
2371,9314-QDMDW,1,0,0,0,0.14084507042253522,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0.42786069651741293,0.0820620816985922,0
2372,9308-ANMVE,1,0,0,1,0.647887323943662,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0.3686567164179104,0.30409069928456034,0
2373,2884-GBPFB,0,0,1,0,0.4788732394366197,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.517910447761194,0.2766847449803831,1
2374,3757-NJYBX,1,1,1,0,0.43661971830985913,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.8766169154228856,0.40410223863374106,1
2375,3413-DHLPB,1,0,1,1,0.8309859154929577,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0.8507462686567164,0.6867239787675975,0
2377,6114-TCFID,0,0,0,0,0.39436619718309857,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0.21144278606965175,0.1227729056081237,0
2378,3787-TRIAL,1,0,1,1,0.28169014084507044,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.07761194029850747,0.06311447034387262,0
2379,2573-GYRUU,1,1,1,0,0.6619718309859155,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.7243781094527363,0.5021867066697439,0
2380,5156-UMKOW,0,0,0,1,0.028169014084507043,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.11343283582089551,0.008221786291253173,0
2381,1247-QBVSH,0,0,1,1,0.5915492957746479,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.31791044776119404,0.2481652434802677,0
2382,6734-GMPVK,1,0,0,0,0.056338028169014086,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.8661691542288557,0.061366258942995626,0
2383,9822-OAOVB,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.37014925373134333,0.004229171474728826,0
2384,6161-ERDGD,1,0,1,1,0.9859154929577465,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0.6686567164179105,0.7249076852065544,0
2386,7318-EIVKO,1,0,0,0,0.09859154929577464,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.4079601990049751,0.04821140087699054,0
2387,3771-PZOBW,1,0,0,0,0.2676056338028169,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0.7208955223880598,0.20338679898453726,0
2388,5136-KCKGI,0,0,1,1,0.4507042253521127,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.8502487562189055,0.3978998384491115,1
2389,8231-BSWXX,1,0,0,0,0.9859154929577465,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0.6049751243781094,0.6385529656127394,0
2390,6486-LHTMA,0,1,1,0,0.4225352112676056,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0.7208955223880598,0.32502884837295176,0
2391,4083-BFNYK,0,1,1,0,0.5211267605633803,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.763681592039801,0.4122374798061389,0
2392,3722-WPXTK,1,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.6975124378109452,0.008025617355181168,1
2393,7389-KBFIT,0,0,1,1,0.014084507042253521,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.11940298507462686,0.0051869374567274406,0
2394,7176-WIONM,0,0,1,0,0.15492957746478872,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.3144278606965174,0.0690456958227556,0
2395,5141-ZUVBH,0,0,0,1,0.11267605633802817,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0.7437810945273632,0.09825178859912301,0
2396,1089-HDMKP,1,1,0,1,0.14084507042253522,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.3611940298507462,0.06721093930302331,0
2398,0310-SUCIN,0,0,1,0,0.9859154929577465,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.6621890547263681,0.6955111931687054,0
2399,5197-PYEPU,0,0,1,1,0.5774647887323944,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0.7582089552238807,0.45061158550657743,0
2400,2929-ERCFZ,0,0,1,1,0.09859154929577464,1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.7557213930348259,0.08752596353565659,1
2401,7548-SEPYI,0,0,0,0,0.056338028169014086,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.7761194029850746,0.0569639972305562,1
2402,8835-VSDSE,0,0,1,0,0.014084507042253521,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5218905472636817,0.014153011770136163,1
2404,3275-RHRNE,1,0,1,1,0.38028169014084506,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.4154228855721393,0.191928225248096,0
2405,3503-TYDAY,0,0,1,0,0.5915492957746479,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.618905472636816,0.3900415416570505,0
2406,6901-GOGZG,1,0,0,1,0.8309859154929577,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.663681592039801,0.5730498499884606,0
2407,1623-NLDOT,0,0,1,0,0.5774647887323944,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0.15223880597014922,0.16460881606277405,1
2408,7021-XSNYE,1,0,1,1,0.08450704225352113,0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,2,0,0,0.3124378109452736,0.03308908377567505,0
2410,9898-KZQDZ,0,1,1,1,0.5492957746478874,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7592039800995024,0.4179148396030464,1
2411,8982-NHAVY,1,0,0,0,0.36619718309859156,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,0,0.818407960199005,0.3063293330256173,0
2412,4307-KWMXE,1,0,0,0,0.1267605633802817,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0.17412935323383086,0.04281098546042003,0
2413,0141-YEAYS,0,1,0,0,0.36619718309859156,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.6786069651741293,0.27489614585737365,0
2414,2450-ZKEED,0,0,0,0,0.14084507042253522,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.3537313432835821,0.07301523194091854,0
2415,3694-DELSO,1,0,1,1,0.04225352112676056,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.20199004975124377,0.01584352642510962,0
2416,3893-JRNFS,1,0,0,0,0.9436619718309859,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.2154228855721393,0.32051119316870524,0
2417,9603-OAIHC,1,1,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5154228855721392,0.005913916455111932,0
2419,5236-PERKL,0,0,0,0,0.7887323943661971,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,0,0.9422885572139303,0.7438495268866836,1
2421,1049-FYSYG,0,0,1,0,0.22535211267605634,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.17313432835820894,0.07238056773597969,0
2422,7854-FOKSF,1,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.17562189054726365,0.0019732287099007615,1
2423,2519-FAKOD,1,0,0,1,0.5211267605633803,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.8059701492537313,0.43368912993307174,1
2424,8406-LNMHF,1,1,1,0,0.8169014084507042,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0.6437810945273632,0.5636222017078236,0
2425,1821-BUCWY,1,0,0,0,0.4084507042253521,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,2,1,1,0.37213930348258706,0.18867412877913686,0
2426,8263-JQAIK,1,1,0,0,0.014084507042253521,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.06169154228855721,0.003311793214862682,1
2428,8314-DPQHL,1,0,0,0,0.11267605633802817,0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,0.32388059701492533,0.05132702515578121,0
2430,9481-SFCQY,0,0,0,1,0.18309859154929578,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0.4134328358208955,0.0930129240710824,0
2431,6360-SVNWV,0,1,0,0,0.4225352112676056,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5502487562189055,0.23953957996768982,0
2432,0567-GGCAC,0,0,0,0,0.08450704225352113,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.4293532338308458,0.04847680590814678,0
2433,7089-IVVAZ,0,0,0,0,0.09859154929577464,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0.8467661691542288,0.09560350796215093,1
2436,9050-IKDZA,0,1,0,0,0.014084507042253521,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0.6293532338308457,0.016587814447265176,0
2437,2205-YMZZJ,1,1,0,0,0.08450704225352113,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6621890547263681,0.06094507269789985,1
2438,9802-CAQUT,0,0,1,1,1.0,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,2,0,0,0.9084577114427861,0.9079679206092777,0
2439,1254-IZEYF,0,1,0,0,0.4225352112676056,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.8129353233830846,0.3655492730210016,1
2440,0187-WZNAB,0,0,1,1,0.36619718309859156,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.5587064676616916,0.22542695591968612,0
2441,9492-TOKRI,0,0,0,0,0.23943661971830985,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.7139303482587065,0.1740768520655435,1
2442,1475-VWVDO,1,0,0,0,0.08450704225352113,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.5636815920398011,0.05443687975998154,0
2443,9221-OTIVJ,0,1,0,0,0.18309859154929578,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8616915422885572,0.17454419570736213,1
2444,1357-MVDOZ,1,0,1,1,0.14084507042253522,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0.41194029850746267,0.0766732056312024,0
2445,7602-MVRMB,0,0,1,1,1.0,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.9174129353233831,0.9277694438033696,0
2446,3325-FUYCG,1,0,1,1,0.38028169014084506,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0.8741293532338308,0.3264020309254558,1
2447,5908-QMGOE,1,1,0,0,0.19718309859154928,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5567164179104478,0.12867528271405496,1
2448,1197-BVMVG,0,1,0,0,0.04225352112676056,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5592039800995026,0.03180821601661666,0
2450,8481-YYXWG,0,0,0,0,0.056338028169014086,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0,0.7074626865671642,0.05110777752134779,1
2452,5198-EFNBM,1,1,1,0,0.7887323943661971,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0.7203980099502488,0.5978536810523887,0
2453,7516-GMHUV,1,1,1,0,0.6901408450704225,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,2,1,0,0.863681592039801,0.5936418186014308,0
2457,2585-KTFRE,1,0,0,1,0.0,1,0,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,0.5194029850746269,0.005960073851834757,0
2458,7994-UYIVZ,1,0,1,0,0.09859154929577464,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6706467661691543,0.07392684052619433,0
2459,2609-IAICY,0,0,0,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5860696517412936,0.0067332102469420735,1
2460,1740-CSDJP,1,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.1691542288557214,0.0018982229402261712,1
2462,6559-RAKOZ,1,0,1,1,0.676056338028169,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,1,0,0.7930348258706468,0.5653242557119778,0
2463,2636-OHFMN,1,0,1,0,0.04225352112676056,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.3014925373134328,0.02102469420724671,1
2466,1323-OOEPC,0,0,1,0,0.7323943661971831,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.7975124378109454,0.5920493884144934,1
2467,3200-MNQTF,1,0,1,0,0.9295774647887324,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0,0,0.5238805970149254,0.5375375028848374,0
2469,5630-IXDXV,0,0,0,0,0.647887323943662,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8766169154228856,0.557385183475652,0
2470,0320-DWVTU,0,0,0,0,0.7323943661971831,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,2,0,1,0.8084577114427861,0.6237537502884837,0
2471,9135-MGVPY,1,0,1,0,0.9577464788732394,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,0.6611940298507463,0.6762174013385644,0
2472,1212-GLHMD,1,0,0,0,0.028169014084507043,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.6746268656716418,0.02608469882298638,0
2473,7878-JGDKK,1,0,0,0,0.04225352112676056,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.2616915422885572,0.023303715670436185,0
2474,1088-AUUZZ,1,0,1,1,0.7746478873239436,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,2,1,0,0.5731343283582089,0.48954534964228014,0
2475,0397-GZBBC,1,1,1,0,0.8169014084507042,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7522388059701492,0.6411204708054465,1
2477,9588-OZDMQ,0,0,1,0,0.014084507042253521,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.26616915422885573,0.008187168243711055,0
2478,7641-EUYET,1,1,1,1,0.6338028169014085,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.8203980099502488,0.5218555273482575,1
2480,9921-ZVRHG,0,0,0,0,0.18309859154929578,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.618905472636816,0.12153242557119778,1
2481,1174-FGIFN,0,0,1,1,0.38028169014084506,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0,0.718407960199005,0.28738172167089776,0
2482,6620-HVDUJ,1,0,0,0,0.323943661971831,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0.41990049751243785,0.16408377567505195,0
2483,4701-MLJPN,1,0,0,0,0.4225352112676056,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0.3681592039800995,0.19580544657281332,1
2484,1032-MAELW,0,0,1,1,0.9436619718309859,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0,0.5990049751243781,0.6132644818832218,0
2485,7641-TQFHN,1,0,0,1,0.5352112676056338,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,2,0,1,0.8189054726368159,0.4473286406646665,0
2487,9206-GVPEQ,1,0,1,0,0.16901408450704225,0,0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0.3601990049751244,0.07939649203784907,1
2488,8622-ZLFKO,0,0,1,0,0.07042253521126761,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.7213930348258707,0.05694091853219478,0
2489,1596-BBVTG,1,0,0,0,0.4788732394366197,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5681592039800994,0.3020136164320332,1
2493,1134-YWTYF,1,0,1,0,0.36619718309859156,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.3537313432835821,0.15821024694207247,0
2494,6061-GWWAV,1,0,0,1,0.5633802816901409,1,0,1,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0.5169154228855721,0.33184283406415876,0
2495,0679-TDGAK,1,0,1,1,0.6901408450704225,1,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0.5696517412935324,0.4623586429725363,0
2499,8433-WXGNA,1,0,0,0,0.014084507042253521,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5716417910447762,0.019663051003923376,1
2503,9405-GPBBG,0,0,0,0,0.8873239436619719,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.917910447761194,0.8135760443111009,0
2505,3707-GNWHM,1,0,0,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.5572139303482587,0.006398569120701593,1
2506,7016-NVRIC,1,1,1,0,0.39436619718309857,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0.7149253731343284,0.304396492037849,0
2507,5829-NVSQN,0,0,1,0,0.30985915492957744,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0,0.5024875621890548,0.19278213708746827,0
2509,8922-LIEGH,0,1,0,0,0.3380281690140845,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.7109452736318408,0.25025963535656587,1
2510,8869-LIHMK,0,0,0,0,0.8873239436619719,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.963681592039801,0.8441322409416109,0
2511,8245-UMPYT,0,1,0,0,0.2112676056338028,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7776119402985076,0.1802907915993538,1
2512,5186-SAMNZ,1,1,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5099502487562189,0.005850450034618048,1
2513,0447-RXSGD,1,0,0,0,0.323943661971831,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.809950248756219,0.27533464112624045,0
2514,4927-WWOOZ,1,0,1,0,0.014084507042253521,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0.728358208955224,0.017614816524348025,0
2515,5788-YPOEG,0,0,1,1,0.4647887323943662,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0.6616915422885572,0.3254846526655896,0
2516,5373-SFODM,1,1,1,0,0.49295774647887325,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6666666666666666,0.35932956381260095,1
2517,0661-KBKPA,1,0,1,1,0.7323943661971831,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,0.6019900497512438,0.4527636741287791,0
2520,3133-PZNSR,1,0,1,1,1.0,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,2,1,0,0.7910447761194029,0.8046157396722825,0
2522,8931-GJJIQ,0,0,0,0,0.11267605633802817,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6472636815920397,0.0905261943226402,1
2523,4277-PVRAN,0,0,0,0,0.09859154929577464,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6154228855721392,0.0762174013385645,1
2524,0022-TCJCI,1,1,0,0,0.6197183098591549,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0.4422885572139304,0.319951534733441,1
2525,0722-SVSFK,0,0,0,0,0.08450704225352113,1,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0.8174129353233831,0.08033694899607663,0
2527,9825-YCXWZ,0,1,0,0,0.5633802816901409,1,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,0.8243781094527363,0.4612739441495499,0
2528,5397-NSKQG,1,0,1,1,0.9295774647887324,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0.32487562189054725,0.3765116547426725,0
2529,8565-HBFNN,1,0,1,0,0.9577464788732394,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0,0.8850746268656716,0.8421763212554813,0
2530,2000-DHJUY,0,1,1,0,0.971830985915493,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.735820895522388,0.7449399953842603,0
2532,8670-ERCJH,1,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.946766169154229,0.9399146088160628,0
2533,7758-UJWYS,1,0,1,1,0.4647887323943662,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,2,1,0,0.22189054726368157,0.1508250634664205,0
2535,7055-JCGNI,0,0,0,0,0.971830985915493,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.9323383084577115,0.8974324948072928,0
2536,0739-UUAJR,0,0,1,1,1.0,0,0,1,1.0,0.0,1.0,0.0,1.0,1.0,2,1,0,0.3537313432835821,0.4539176090468497,0
2537,4826-DXMUP,1,0,0,1,0.4788732394366197,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,0.535820895522388,0.2857546734364182,0
2538,0952-KMEEH,1,0,0,0,0.16901408450704225,1,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0.7950248756218906,0.13979344564966537,1
2539,7285-KLOTR,0,0,1,0,0.15492957746478872,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0.6029850746268656,0.09900184629586892,0
2540,0654-PQKDW,0,0,1,1,0.8591549295774648,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0,0.5223880597014925,0.489804984998846,0
2541,7175-NTIXE,0,0,0,0,0.3380281690140845,1,0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0.5761194029850747,0.22780406185091162,0
2542,7963-SHNDT,0,0,0,0,0.7183098591549296,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2,0,1,0.20746268656716418,0.22655204246480498,0
2543,9796-BPKIW,1,1,0,0,0.09859154929577464,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5144278606965175,0.06276252019386108,0
2549,5843-TTHGI,0,0,0,0,0.23943661971830985,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.31592039800995025,0.10084237249019157,0
2550,1849-RJYIG,0,0,0,0,0.09859154929577464,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.4154228855721393,0.05411377798292176,0
2551,8868-GAGIO,1,0,1,0,0.6197183098591549,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.6597014925373134,0.4263962612508654,0
2552,4061-UKJWL,1,0,0,0,0.028169014084507043,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.2706467661691543,0.01418186014308793,0
2554,8263-QMNTJ,1,0,1,0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.9681592039800995,0.9700553888760673,0
2555,8178-EYZUO,1,0,0,0,0.6338028169014085,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.7507462686567165,0.47726748211400877,1
2556,3230-JCNZS,0,0,1,1,0.9859154929577465,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,2,1,0,0.8034825870646766,0.8126990537733672,0
2557,0277-ORXQS,1,0,1,1,0.9154929577464789,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,2,0,0,0.3213930348258706,0.38607777521347797,0
2558,5130-IEKQT,1,1,0,0,0.3380281690140845,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.872636815920398,0.3042291714747288,1
2559,3230-WYKIR,1,0,0,0,0.23943661971830985,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,0.6343283582089553,0.1623182552504039,1
2561,3227-WLKLI,0,0,1,1,0.9014084507042254,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.7293532338308457,0.6860316178167551,0
2562,0407-BDJKB,1,0,1,0,0.8309859154929577,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.7711442786069652,0.660523886452804,1
2565,9600-UDOPK,1,0,1,0,0.4084507042253521,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.754228855721393,0.3286002769443803,1
2566,8216-AZUUZ,0,0,1,1,0.5774647887323944,1,0,1,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.8174129353233831,0.4944438033694899,0
2568,4074-SJFFA,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.36318407960199006,0.004148396030463882,1
2569,3269-ATYWD,1,1,0,0,0.5352112676056338,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7701492537313434,0.43160050773136394,1
2571,1074-AMIOH,0,0,1,1,0.7323943661971831,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0.8955223880597015,0.6827025155781214,0
2572,4910-GMJOT,0,0,0,0,0.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7597014925373133,0.008746826678975306,1
2573,0354-WYROK,0,1,1,1,0.4225352112676056,1,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0.8024875621890548,0.33377567505192707,1
2575,7748-UMTRK,0,1,0,1,0.4084507042253521,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0.8263681592039801,0.34106854373413337,0
2577,7145-FEJWU,0,0,0,1,0.15492957746478872,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8661691542288557,0.145032310177706,0
2578,6463-MVYRY,0,1,0,0,0.7887323943661971,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,2,0,0,0.5134328358208955,0.4597507500576967,0
2579,3969-JQABI,0,0,1,0,0.8028169014084507,1,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.46766169154228854,0.4353565658896838,0
2583,5780-INQIK,0,0,0,0,0.09859154929577464,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.3099502487562189,0.04493999538426033,0
2584,7576-OYWBN,1,1,0,0,0.028169014084507043,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5751243781094527,0.024578813754904224,1
2585,4526-ZJJTM,0,1,1,0,0.3380281690140845,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.6980099502487562,0.2506750519270713,0
2586,8384-FZBJK,0,0,1,1,0.7887323943661971,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.8194029850746268,0.6453842603277175,0
2589,3096-YXENJ,0,0,1,0,0.9014084507042254,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.8895522388059702,0.8151453957996769,0
2590,1265-BCFEO,0,0,1,0,0.9859154929577465,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.618905472636816,0.6512174013385645,0
